District_name,%Urban_pixels_2016,%Periurban_pixels_2016,%Rural_pixels_2016,%Urban_pixels_2019,%Periurban_pixels_2019,%Rural_pixels_2019
Bangalore,0.8198681502108554,5.084843694201578,94.09528815558757,1.4157200579400777,8.304690979564485,90.27958896249544
Chennai,25.181174923318757,51.13614355269499,23.682681523986254,30.608540556609,48.980511028136725,20.410948415254275
Delhi,15.315676460065033,19.714693565106284,64.96962997482868,16.378430320743824,21.43785952924228,62.183710150013894
Gurgaon,1.906681421078981,5.327229588138832,92.7660889907822,2.5407639903665262,8.095529277594169,89.3637067320393
Hyderabad,37.24761149576452,36.08188604804084,26.67050245619464,41.866031021544885,37.73159788032336,20.402371098131745
Kolkata,19.515980317871847,43.619284103668946,36.864735578459204,24.608137592317032,53.50599318976457,21.885869217918405
Mumbai,13.5399430185252,32.84255090742021,53.61750607405459,14.746400445045579,33.485058803246844,51.76854075170758
