District_name,%C1 Grids 2016,%C2 Grids 2016,%C3 Grids 2016,%C4 Grids 2016,%C5 Grids 2016,%C1 Grids 2019,%C2 Grids 2019,%C3 Grids 2019,%C4 Grids 2019,%C5 Grids 2019
Bangalore,7.6923076923076925,29.326923076923077,8.653846153846153,1.9230769230769231,0.0,17.59259259259259,24.074074074074073,8.641975308641975,0.9259259259259258,0.9259259259259258
Chennai,8.30670926517572,14.696485623003195,11.501597444089457,0.9584664536741214,4.792332268370607,9.826589595375722,9.53757225433526,10.982658959537572,0.8670520231213872,6.9364161849710975
Delhi,10.170807453416149,8.385093167701864,6.754658385093168,4.270186335403727,7.142857142857142,9.985734664764621,8.773181169757489,7.988587731811697,3.209700427960057,7.132667617689016
Gurgaon,15.254237288135593,13.559322033898304,6.779661016949152,2.2598870056497176,5.649717514124294,22.0,12.0,6.4,1.2,6.0
Hyderabad,1.1799410029498525,11.209439528023598,10.029498525073747,5.3097345132743365,5.014749262536873,2.925531914893617,9.042553191489363,10.638297872340425,4.787234042553192,5.585106382978723
Kolkata,10.084033613445378,15.966386554621847,6.722689075630252,4.201680672268908,4.201680672268908,13.194444444444445,13.194444444444445,8.333333333333332,2.7777777777777777,4.861111111111112
Mumbai,22.434367541766107,5.966587112171838,9.785202863961814,0.7159904534606205,6.682577565632458,21.11111111111111,7.111111111111111,8.444444444444445,0.6666666666666667,7.333333333333333
