District_name,%C1 Grids 2016,%C2 Grids 2016,%C3 Grids 2016,%C4 Grids 2016,%C5 Grids 2016,%C1 Grids 2019,%C2 Grids 2019,%C3 Grids 2019,%C4 Grids 2019,%C5 Grids 2019
Bangalore,8.73015873015873,28.968253968253972,7.142857142857142,1.984126984126984,0.7936507936507936,14.390243902439023,21.21951219512195,7.317073170731707,4.390243902439024,0.7317073170731708
Chennai,6.441717791411043,12.576687116564417,11.042944785276074,4.601226993865031,3.374233128834356,8.378378378378379,9.72972972972973,4.054054054054054,7.567567567567568,5.9459459459459465
Delhi,11.380323054331864,5.4331864904552125,4.405286343612335,8.149779735682818,6.387665198237885,12.959112959112959,4.98960498960499,3.049203049203049,8.662508662508662,6.652806652806653
Gurgaon,13.953488372093023,15.813953488372093,2.7906976744186047,5.116279069767442,5.116279069767442,15.56420233463035,12.062256809338521,2.7237354085603114,6.22568093385214,5.447470817120623
Hyderabad,0.5830903790087464,8.746355685131196,11.078717201166182,11.078717201166182,0.8746355685131195,1.7902813299232736,8.951406649616368,5.115089514066496,15.601023017902813,0.5115089514066496
Kolkata,12.030075187969924,14.285714285714285,7.518796992481203,8.270676691729323,0.7518796992481203,14.814814814814813,5.555555555555555,6.172839506172839,9.25925925925926,3.7037037037037033
Mumbai,21.153846153846153,5.3418803418803416,1.9230769230769231,1.7094017094017095,11.11111111111111,22.900763358778626,1.1450381679389312,1.717557251908397,2.8625954198473282,11.641221374045802
