District_name,%Urban_pixels_2016,%Periurban_pixels_2016,%Rural_pixels_2016,%Urban_pixels_2019,%Periurban_pixels_2019,%Rural_pixels_2019
Bangalore,0.7225657343022113,5.156907669035362,94.12052659666243,1.077870020022229,7.7022987444979,91.21983123547987
Chennai,19.266021988712883,53.92594460934228,26.80803340194484,23.51783373794607,53.05666530044184,23.425500961612087
Delhi,16.916847443753326,22.184645339786492,60.89850721646018,18.42623322897386,23.80714705649019,57.76661971453595
Gurgaon,2.2730785549297043,6.895594059070607,90.8313273859997,2.5527719636607937,7.869225165509898,89.57800287082931
Hyderabad,29.813271187096273,36.481742931187874,33.70498588171586,34.70196882373419,39.15986539279774,26.13816578346807
Kolkata,18.773792461270208,43.30707223779224,37.91913530093755,20.97114322491122,52.99842068266677,26.030436092422015
Mumbai,12.535035786712262,33.13989965146391,54.32506456182383,13.471693217142786,33.88922559580833,52.63908118704889
